8,000000;3,000000;24,000000;1,000000;1,000000;0,250005;0,169550;0,250005;15,000000;9,000000;9,000000;12,000000
8,000000;3,000000;24,000000;2,000000;1,000000;0,000105;0,024995;0,024995;15,000000;9,000000;7,000000;15,000000
8,000000;3,000000;24,000000;4,000000;1,000000;0,000000;0,105462;0,105462;15,000000;9,000000;14,000000;8,000000
8,000000;5,000000;40,000000;1,000000;1,000000;0,250017;0,138444;0,250017;15,000000;9,000000;9,000000;12,000000
8,000000;5,000000;40,000000;2,000000;1,000000;0,000010;0,016825;0,016825;15,000000;9,000000;9,000000;13,000000
8,000000;5,000000;40,000000;4,000000;1,000000;0,000007;0,078245;0,078245;15,000000;9,000000;9,000000;13,000000
8,000000;7,000000;56,000000;1,000000;1,000000;0,249916;0,134713;0,249916;15,000000;9,000000;9,000000;12,000000
8,000000;7,000000;56,000000;2,000000;1,000000;0,000311;0,013346;0,013346;15,000000;9,000000;6,000000;16,000000
8,000000;7,000000;56,000000;4,000000;1,000000;0,000389;0,070673;0,070673;15,000000;9,000000;6,000000;16,000000
8,000000;9,000000;72,000000;1,000000;1,000000;0,249917;0,122496;0,249917;15,000000;9,000000;9,000000;12,000000
8,000000;9,000000;72,000000;2,000000;1,000000;0,000314;0,013575;0,013575;15,000000;9,000000;6,000000;16,000000
8,000000;9,000000;72,000000;4,000000;1,000000;0,000104;0,057417;0,057417;15,000000;9,000000;7,000000;15,000000
8,000000;11,000000;88,000000;1,000000;1,000000;0,000000;0,030843;0,030843;15,000000;9,000000;13,000000;9,000000
8,000000;11,000000;88,000000;2,000000;1,000000;0,000308;0,013915;0,013915;15,000000;9,000000;6,000000;16,000000
8,000000;11,000000;88,000000;4,000000;1,000000;0,000383;0,051054;0,051054;15,000000;9,000000;6,000000;16,000000
8,000000;13,000000;104,000000;1,000000;1,000000;0,249874;0,092369;0,249874;15,000000;9,000000;9,000000;12,000000
8,000000;13,000000;104,000000;2,000000;1,000000;0,000317;0,013772;0,013772;15,000000;9,000000;6,000000;16,000000
8,000000;13,000000;104,000000;4,000000;1,000000;0,000386;0,028426;0,028426;15,000000;9,000000;6,000000;16,000000
8,000000;15,000000;120,000000;1,000000;1,000000;0,249863;0,107565;0,249863;15,000000;9,000000;9,000000;12,000000
8,000000;15,000000;120,000000;2,000000;1,000000;0,000315;0,013901;0,013901;15,000000;9,000000;6,000000;16,000000
8,000000;15,000000;120,000000;4,000000;1,000000;0,000390;0,025885;0,025885;15,000000;9,000000;6,000000;16,000000
16,000000;3,000000;48,000000;1,000000;1,000000;0,000144;0,039885;0,039885;15,000000;9,000000;6,000000;16,000000
16,000000;3,000000;48,000000;2,000000;1,000000;0,000183;0,024436;0,024436;15,000000;9,000000;6,000000;16,000000
16,000000;3,000000;48,000000;4,000000;1,000000;0,000204;0,059734;0,059734;15,000000;9,000000;6,000000;16,000000
16,000000;5,000000;80,000000;1,000000;1,000000;0,000143;0,037241;0,037241;15,000000;9,000000;6,000000;16,000000
16,000000;5,000000;80,000000;2,000000;1,000000;0,000184;0,023710;0,023710;15,000000;9,000000;6,000000;16,000000
16,000000;5,000000;80,000000;4,000000;1,000000;0,000051;0,045251;0,045251;15,000000;9,000000;7,000000;15,000000
16,000000;7,000000;112,000000;1,000000;1,000000;0,000143;0,037020;0,037020;15,000000;9,000000;6,000000;16,000000
16,000000;7,000000;112,000000;2,000000;1,000000;0,000190;0,023621;0,023621;15,000000;9,000000;6,000000;16,000000
16,000000;7,000000;112,000000;4,000000;1,000000;0,000201;0,039411;0,039411;15,000000;9,000000;6,000000;16,000000
16,000000;9,000000;144,000000;1,000000;1,000000;0,000000;0,036563;0,036563;15,000000;9,000000;13,000000;9,000000
16,000000;9,000000;144,000000;2,000000;1,000000;0,000191;0,024000;0,024000;15,000000;9,000000;6,000000;16,000000
16,000000;9,000000;144,000000;4,000000;1,000000;0,000013;0,035968;0,035968;15,000000;9,000000;8,000000;14,000000
16,000000;11,000000;176,000000;1,000000;1,000000;0,000000;0,036413;0,036413;15,000000;9,000000;13,000000;9,000000
16,000000;11,000000;176,000000;2,000000;1,000000;0,000184;0,026658;0,026658;15,000000;9,000000;6,000000;16,000000
16,000000;11,000000;176,000000;4,000000;1,000000;0,000013;0,027887;0,027887;15,000000;9,000000;8,000000;14,000000
16,000000;13,000000;208,000000;1,000000;1,000000;0,000137;0,036253;0,036253;15,000000;9,000000;6,000000;16,000000
16,000000;13,000000;208,000000;2,000000;1,000000;0,000000;0,023821;0,023821;15,000000;9,000000;13,000000;9,000000
16,000000;13,000000;208,000000;4,000000;1,000000;0,000014;0,028496;0,028496;15,000000;9,000000;8,000000;14,000000
16,000000;15,000000;240,000000;1,000000;1,000000;0,000141;0,036501;0,036501;15,000000;9,000000;6,000000;16,000000
16,000000;15,000000;240,000000;2,000000;1,000000;0,000191;0,024025;0,024025;15,000000;9,000000;6,000000;16,000000
16,000000;15,000000;240,000000;4,000000;1,000000;0,000208;0,014118;0,014118;15,000000;9,000000;6,000000;16,000000
32,000000;3,000000;96,000000;1,000000;1,000000;0,000084;0,044928;0,044928;15,000000;9,000000;6,000000;16,000000
32,000000;3,000000;96,000000;2,000000;1,000000;0,000098;0,019722;0,019722;15,000000;9,000000;6,000000;16,000000
32,000000;3,000000;96,000000;4,000000;1,000000;0,000007;0,055669;0,055669;15,000000;9,000000;8,000000;14,000000
32,000000;5,000000;160,000000;1,000000;1,000000;0,000000;0,044216;0,044216;15,000000;9,000000;12,000000;10,000000
32,000000;5,000000;160,000000;2,000000;1,000000;0,000025;0,020748;0,020748;15,000000;9,000000;7,000000;15,000000
32,000000;5,000000;160,000000;4,000000;1,000000;0,000000;0,018357;0,018357;15,000000;9,000000;13,000000;9,000000
32,000000;7,000000;224,000000;1,000000;1,000000;0,000000;0,043612;0,043612;15,000000;9,000000;12,000000;10,000000
32,000000;7,000000;224,000000;2,000000;1,000000;0,000025;0,020880;0,020880;15,000000;9,000000;7,000000;15,000000
32,000000;7,000000;224,000000;4,000000;1,000000;0,000000;0,018694;0,018694;15,000000;9,000000;13,000000;9,000000
32,000000;9,000000;288,000000;1,000000;1,000000;0,000022;0,043293;0,043293;15,000000;9,000000;7,000000;15,000000
32,000000;9,000000;288,000000;2,000000;1,000000;0,000000;0,021656;0,021656;15,000000;9,000000;13,000000;9,000000
32,000000;9,000000;288,000000;4,000000;1,000000;0,000000;0,016356;0,016356;15,000000;9,000000;13,000000;9,000000
32,000000;11,000000;352,000000;1,000000;1,000000;0,000089;0,043376;0,043376;15,000000;9,000000;6,000000;16,000000
32,000000;11,000000;352,000000;2,000000;1,000000;0,000103;0,021234;0,021234;15,000000;9,000000;6,000000;16,000000
32,000000;11,000000;352,000000;4,000000;1,000000;0,000027;0,016060;0,016060;15,000000;9,000000;7,000000;15,000000
32,000000;13,000000;416,000000;1,000000;1,000000;0,000000;0,042805;0,042805;15,000000;9,000000;12,000000;10,000000
32,000000;13,000000;416,000000;2,000000;1,000000;0,000103;0,021211;0,021211;15,000000;9,000000;6,000000;16,000000
32,000000;13,000000;416,000000;4,000000;1,000000;0,000007;0,010486;0,010486;15,000000;9,000000;8,000000;14,000000
32,000000;15,000000;480,000000;1,000000;1,000000;0,000000;0,043119;0,043119;15,000000;9,000000;12,000000;10,000000
32,000000;15,000000;480,000000;2,000000;1,000000;0,000106;0,021093;0,021093;15,000000;9,000000;6,000000;16,000000
32,000000;15,000000;480,000000;4,000000;1,000000;0,000001;0,004537;0,004537;15,000000;9,000000;10,000000;12,000000
64,000000;3,000000;192,000000;1,000000;1,000000;0,000000;0,020149;0,020149;15,000000;9,000000;12,000000;10,000000
64,000000;3,000000;192,000000;2,000000;1,000000;0,000051;0,015131;0,015131;15,000000;9,000000;6,000000;16,000000
64,000000;3,000000;192,000000;4,000000;1,000000;0,000004;0,029064;0,029064;15,000000;9,000000;8,000000;14,000000
64,000000;5,000000;320,000000;1,000000;1,000000;0,000000;0,027791;0,027791;15,000000;9,000000;12,000000;10,000000
64,000000;5,000000;320,000000;2,000000;1,000000;0,000014;0,015896;0,015896;15,000000;9,000000;7,000000;15,000000
64,000000;5,000000;320,000000;4,000000;1,000000;0,000000;0,020731;0,020731;15,000000;9,000000;13,000000;9,000000
64,000000;7,000000;448,000000;1,000000;1,000000;0,000000;0,016824;0,016824;15,000000;9,000000;12,000000;10,000000
64,000000;7,000000;448,000000;2,000000;1,000000;0,000000;0,014471;0,014471;15,000000;9,000000;12,000000;10,000000
64,000000;7,000000;448,000000;4,000000;1,000000;0,000004;0,011572;0,011572;15,000000;9,000000;8,000000;14,000000
64,000000;9,000000;576,000000;1,000000;1,000000;0,000000;0,022008;0,022008;15,000000;9,000000;12,000000;10,000000
64,000000;9,000000;576,000000;2,000000;1,000000;0,000000;0,014143;0,014143;15,000000;9,000000;12,000000;10,000000
64,000000;9,000000;576,000000;4,000000;1,000000;0,000004;0,009224;0,009224;15,000000;9,000000;8,000000;14,000000
64,000000;11,000000;704,000000;1,000000;1,000000;0,000052;0,017839;0,017839;15,000000;9,000000;6,000000;16,000000
64,000000;11,000000;704,000000;2,000000;1,000000;0,000056;0,014247;0,014247;15,000000;9,000000;6,000000;16,000000
64,000000;11,000000;704,000000;4,000000;1,000000;0,000000;0,009983;0,009983;15,000000;9,000000;13,000000;9,000000
64,000000;13,000000;832,000000;1,000000;1,000000;0,000053;0,027960;0,027960;15,000000;9,000000;6,000000;16,000000
64,000000;13,000000;832,000000;2,000000;1,000000;0,000000;0,018960;0,018960;15,000000;9,000000;12,000000;10,000000
64,000000;13,000000;832,000000;4,000000;1,000000;0,000000;0,008825;0,008825;15,000000;9,000000;12,000000;10,000000
64,000000;15,000000;960,000000;1,000000;1,000000;0,000000;0,016796;0,016796;15,000000;9,000000;12,000000;10,000000
64,000000;15,000000;960,000000;2,000000;1,000000;0,000059;0,014289;0,014289;15,000000;9,000000;6,000000;16,000000
64,000000;15,000000;960,000000;4,000000;1,000000;0,000004;0,007655;0,007655;15,000000;9,000000;8,000000;14,000000
128,000000;3,000000;384,000000;1,000000;1,000000;0,000007;0,011784;0,011784;15,000000;9,000000;7,000000;15,000000
128,000000;3,000000;384,000000;2,000000;1,000000;0,000025;0,013887;0,013887;15,000000;9,000000;6,000000;16,000000
128,000000;3,000000;384,000000;4,000000;1,000000;0,000000;0,015439;0,015439;15,000000;9,000000;12,000000;10,000000
128,000000;5,000000;640,000000;1,000000;1,000000;0,000000;0,013438;0,013438;15,000000;9,000000;11,000000;11,000000
128,000000;5,000000;640,000000;2,000000;1,000000;0,000000;0,013326;0,013326;15,000000;9,000000;12,000000;10,000000
128,000000;5,000000;640,000000;4,000000;1,000000;0,000002;0,011950;0,011950;15,000000;9,000000;8,000000;14,000000
128,000000;7,000000;896,000000;1,000000;1,000000;0,000000;0,014550;0,014550;15,000000;9,000000;10,000000;12,000000
128,000000;7,000000;896,000000;2,000000;1,000000;0,000000;0,015160;0,015160;15,000000;9,000000;12,000000;10,000000
128,000000;7,000000;896,000000;4,000000;1,000000;0,000002;0,009106;0,009106;15,000000;9,000000;8,000000;14,000000
128,000000;9,000000;1152,000000;1,000000;1,000000;0,000028;0,027623;0,027623;15,000000;9,000000;6,000000;16,000000
128,000000;9,000000;1152,000000;2,000000;1,000000;0,000030;0,023984;0,023984;15,000000;9,000000;6,000000;16,000000
128,000000;9,000000;1152,000000;4,000000;1,000000;0,000000;0,008328;0,008328;15,000000;9,000000;12,000000;10,000000
128,000000;11,000000;1408,000000;1,000000;1,000000;0,000008;0,015201;0,015201;15,000000;9,000000;7,000000;15,000000
128,000000;11,000000;1408,000000;2,000000;1,000000;0,000032;0,013066;0,013066;15,000000;9,000000;6,000000;16,000000
128,000000;11,000000;1408,000000;4,000000;1,000000;0,000001;0,008672;0,008672;15,000000;9,000000;9,000000;13,000000
128,000000;13,000000;1664,000000;1,000000;1,000000;0,000000;0,019562;0,019562;15,000000;9,000000;12,000000;10,000000
128,000000;13,000000;1664,000000;2,000000;1,000000;0,000033;0,021886;0,021886;15,000000;9,000000;6,000000;16,000000
128,000000;13,000000;1664,000000;4,000000;1,000000;0,000000;0,006856;0,006856;15,000000;9,000000;12,000000;10,000000
128,000000;15,000000;1920,000000;1,000000;1,000000;0,000033;0,015405;0,015405;15,000000;9,000000;6,000000;16,000000
128,000000;15,000000;1920,000000;2,000000;1,000000;0,000034;0,015796;0,015796;15,000000;9,000000;6,000000;16,000000
128,000000;15,000000;1920,000000;4,000000;1,000000;0,000000;0,007301;0,007301;15,000000;9,000000;12,000000;10,000000
256,000000;3,000000;768,000000;1,000000;1,000000;0,000000;0,007815;0,007815;15,000000;9,000000;10,000000;12,000000
256,000000;3,000000;768,000000;2,000000;1,000000;0,000000;0,008143;0,008143;15,000000;9,000000;11,000000;11,000000
256,000000;3,000000;768,000000;4,000000;1,000000;0,000015;0,013195;0,013195;15,000000;9,000000;6,000000;16,000000
256,000000;5,000000;1280,000000;1,000000;1,000000;0,000005;0,014612;0,014612;15,000000;9,000000;7,000000;15,000000
256,000000;5,000000;1280,000000;2,000000;1,000000;0,000000;0,007608;0,007608;15,000000;9,000000;11,000000;11,000000
256,000000;5,000000;1280,000000;4,000000;1,000000;0,000002;0,012004;0,012004;15,000000;9,000000;8,000000;14,000000
256,000000;7,000000;1792,000000;1,000000;1,000000;0,000000;0,012459;0,012459;15,000000;9,000000;11,000000;11,000000
256,000000;7,000000;1792,000000;2,000000;1,000000;0,000017;0,023208;0,023208;15,000000;9,000000;6,000000;16,000000
256,000000;7,000000;1792,000000;4,000000;1,000000;0,000000;0,015082;0,015082;15,000000;9,000000;12,000000;10,000000
256,000000;9,000000;2304,000000;1,000000;1,000000;0,000017;0,020712;0,020712;15,000000;9,000000;6,000000;16,000000
256,000000;9,000000;2304,000000;2,000000;1,000000;0,000000;0,020587;0,020587;15,000000;9,000000;11,000000;11,000000
256,000000;9,000000;2304,000000;4,000000;1,000000;0,000000;0,013195;0,013195;15,000000;9,000000;12,000000;10,000000
256,000000;11,000000;2816,000000;1,000000;1,000000;0,000002;0,009973;0,009973;15,000000;9,000000;8,000000;14,000000
256,000000;11,000000;2816,000000;2,000000;1,000000;0,000019;0,018056;0,018056;15,000000;9,000000;6,000000;16,000000
256,000000;11,000000;2816,000000;4,000000;1,000000;0,000000;0,013666;0,013666;15,000000;9,000000;12,000000;10,000000
256,000000;13,000000;3328,000000;1,000000;1,000000;0,000001;0,013391;0,013391;15,000000;9,000000;10,000000;12,000000
256,000000;13,000000;3328,000000;2,000000;1,000000;0,000020;0,016264;0,016264;15,000000;9,000000;6,000000;16,000000
256,000000;13,000000;3328,000000;4,000000;1,000000;0,000000;0,012069;0,012069;15,000000;9,000000;12,000000;10,000000
256,000000;15,000000;3840,000000;1,000000;1,000000;0,000021;0,018221;0,018221;15,000000;9,000000;6,000000;16,000000
256,000000;15,000000;3840,000000;2,000000;1,000000;0,000021;0,024451;0,024451;15,000000;9,000000;6,000000;16,000000
256,000000;15,000000;3840,000000;4,000000;1,000000;0,000001;0,009182;0,009182;15,000000;9,000000;9,000000;13,000000
512,000000;3,000000;1536,000000;1,000000;1,000000;0,000002;0,021509;0,021509;15,000000;9,000000;8,000000;14,000000
512,000000;3,000000;1536,000000;2,000000;1,000000;0,000001;0,010467;0,010467;15,000000;9,000000;11,000000;11,000000
512,000000;3,000000;1536,000000;4,000000;1,000000;0,000001;0,004662;0,004662;15,000000;9,000000;11,000000;11,000000
512,000000;5,000000;2560,000000;1,000000;1,000000;0,000002;0,029215;0,029215;15,000000;9,000000;8,000000;14,000000
512,000000;5,000000;2560,000000;2,000000;1,000000;0,000001;0,012531;0,012531;15,000000;9,000000;11,000000;11,000000
512,000000;5,000000;2560,000000;4,000000;1,000000;0,000010;0,004777;0,004777;15,000000;9,000000;6,000000;16,000000
512,000000;7,000000;3584,000000;1,000000;1,000000;0,000001;0,033083;0,033083;15,000000;9,000000;11,000000;11,000000
512,000000;7,000000;3584,000000;2,000000;1,000000;0,000011;0,011506;0,011506;15,000000;9,000000;6,000000;16,000000
512,000000;7,000000;3584,000000;4,000000;1,000000;0,000010;0,007055;0,007055;15,000000;9,000000;6,000000;16,000000
512,000000;9,000000;4608,000000;1,000000;1,000000;0,000001;0,032788;0,032788;15,000000;9,000000;11,000000;11,000000
512,000000;9,000000;4608,000000;2,000000;1,000000;0,000012;0,015709;0,015709;15,000000;9,000000;6,000000;16,000000
512,000000;9,000000;4608,000000;4,000000;1,000000;0,000004;0,004587;0,004587;15,000000;9,000000;7,000000;15,000000
512,000000;11,000000;5632,000000;1,000000;1,000000;0,000001;0,026273;0,026273;15,000000;9,000000;9,000000;13,000000
512,000000;11,000000;5632,000000;2,000000;1,000000;0,000001;0,015401;0,015401;15,000000;9,000000;11,000000;11,000000
512,000000;11,000000;5632,000000;4,000000;1,000000;0,000001;0,007556;0,007556;15,000000;9,000000;10,000000;12,000000
512,000000;13,000000;6656,000000;1,000000;1,000000;0,000001;0,030057;0,030057;15,000000;9,000000;11,000000;11,000000
512,000000;13,000000;6656,000000;2,000000;1,000000;0,000001;0,016133;0,016133;15,000000;9,000000;11,000000;11,000000
512,000000;13,000000;6656,000000;4,000000;1,000000;0,000001;0,007783;0,007783;15,000000;9,000000;11,000000;11,000000
512,000000;15,000000;7680,000000;1,000000;1,000000;0,000001;0,030453;0,030453;15,000000;9,000000;11,000000;11,000000
512,000000;15,000000;7680,000000;2,000000;1,000000;0,000003;0,013702;0,013702;15,000000;9,000000;8,000000;14,000000
512,000000;15,000000;7680,000000;4,000000;1,000000;0,000001;0,004810;0,004810;15,000000;9,000000;11,000000;11,000000
1024,000000;3,000000;3072,000000;1,000000;1,000000;0,000002;0,007101;0,007101;15,000000;9,000000;8,000000;14,000000
1024,000000;3,000000;3072,000000;2,000000;1,000000;0,000001;0,020312;0,020312;15,000000;9,000000;9,000000;13,000000
1024,000000;3,000000;3072,000000;4,000000;1,000000;0,000001;0,003526;0,003526;15,000000;9,000000;10,000000;12,000000
1024,000000;5,000000;5120,000000;1,000000;1,000000;0,000001;0,007711;0,007711;15,000000;9,000000;11,000000;11,000000
1024,000000;5,000000;5120,000000;2,000000;1,000000;0,000001;0,019453;0,019453;15,000000;9,000000;10,000000;12,000000
1024,000000;5,000000;5120,000000;4,000000;1,000000;0,000001;0,001474;0,001474;15,000000;9,000000;10,000000;12,000000
1024,000000;7,000000;7168,000000;1,000000;1,000000;0,000008;0,011004;0,011004;15,000000;9,000000;6,000000;16,000000
1024,000000;7,000000;7168,000000;2,000000;1,000000;0,000002;0,023015;0,023015;15,000000;9,000000;8,000000;14,000000
1024,000000;7,000000;7168,000000;4,000000;1,000000;0,000001;0,001573;0,001573;15,000000;9,000000;11,000000;11,000000
1024,000000;9,000000;9216,000000;1,000000;1,000000;0,000009;0,015812;0,015812;15,000000;9,000000;6,000000;16,000000
1024,000000;9,000000;9216,000000;2,000000;1,000000;0,000009;0,023273;0,023273;15,000000;9,000000;6,000000;16,000000
1024,000000;9,000000;9216,000000;4,000000;1,000000;0,000004;0,001406;0,001406;15,000000;9,000000;7,000000;15,000000
1024,000000;11,000000;11264,000000;1,000000;1,000000;0,000008;0,011983;0,011983;15,000000;9,000000;7,000000;15,000000
1024,000000;11,000000;11264,000000;2,000000;1,000000;0,000005;0,022404;0,022404;15,000000;9,000000;9,000000;13,000000
1024,000000;11,000000;11264,000000;4,000000;1,000000;0,000003;0,002186;0,002186;15,000000;9,000000;11,000000;11,000000
2048,000000;3,000000;6144,000000;1,000000;1,000000;0,000008;0,016725;0,016725;15,000000;9,000000;6,000000;16,000000
2048,000000;3,000000;6144,000000;2,000000;1,000000;0,000002;0,042091;0,042091;15,000000;9,000000;9,000000;13,000000
2048,000000;3,000000;6144,000000;4,000000;1,000000;0,000003;0,005919;0,005919;15,000000;9,000000;8,000000;14,000000
2048,000000;5,000000;10240,000000;1,000000;1,000000;0,000008;0,018814;0,018814;15,000000;9,000000;6,000000;16,000000
2048,000000;5,000000;10240,000000;2,000000;1,000000;0,000002;0,051683;0,051683;15,000000;9,000000;9,000000;13,000000
2048,000000;5,000000;10240,000000;4,000000;1,000000;0,000002;0,010150;0,010150;15,000000;9,000000;10,000000;12,000000
